"Eccentricity"	"Invaginations"	"Circularity"	"Solidity"	"MNC"	"STD_Curvature"	"Tortuosity"	"Minor_Axis_Length"	"Mean_Curvature"	"Major_Axis_Length"	"Perimeter"	"Area"	"BPintensity.gamma"	"meanIntensity.gamma"	"stdIntensity.gamma"	"BPintensity.progerin"	"meanIntensity.progerin"	"stdIntensity.progerin"	"BPintensity.lamin"	"meanIntensity.lamin"	"stdIntensity.lamin"
0.654331	1	1.03804	0.958678	0.0011612	0.0516068	0.000111063	13.7343	-0.0516162	18.162	51.1835	195.194	35.9204	36.2004	48.1802	427.827	417.248	186.276	145.198	148.916	53.1341
0.549511	1	1.08271	0.945892	0.00575555	0.0831505	0.000304202	14.6985	-0.0504241	17.5928	53.4921	197.003	24.3632	29.0763	42.6083	222.009	225.294	53.009	155.198	167.975	61.5111
0.593426	0	1.02906	0.967273	0	0.0433093	0.000109256	10.7192	-0.0687415	13.3177	38.4855	112.036	25.562	25.3158	10.678	239.513	262.139	101.348	156.332	160.519	55.0006
0.908487	4	1.31998	0.895089	0.0202501	0.113059	0.000412977	13.8641	-0.0326549	33.1746	81.2877	333.556	31.1202	28.8541	24.4853	198.733	212.122	62.2659	202.407	219.259	91.2958
0.409752	0	1.01533	0.988479	0	0.029199	6.35596e-05	14.463	-0.0545593	15.8551	48.4284	181.418	16.1424	15.7925	8.09848	135.446	137.322	28.4202	185.24	179.093	71.2239
0.877972	2	1.30635	0.837255	0.0399009	0.158389	0.000913975	15.6782	-0.0289812	32.7508	90.2335	357.93	32.3283	32.3911	28.2001	159.45	169.244	53.1656	193.201	199.817	91.2246
0.651848	1	1.05968	0.961364	0.000136511	0.0603047	0.000268808	13.1214	-0.0539614	17.3026	49.583	176.714	8.98211	9.60757	4.60343	197.577	195.078	43.4727	166.304	175.92	63.4498
0.385235	0	1.02429	0.984704	0	0.0404629	0.000120377	15.9624	-0.0499512	17.2974	53.019	213.822	13.2758	14.2117	8.06394	192.59	189.781	39.4419	228.68	213.041	145.312
0.7445	0	1.05951	0.959502	0	0.0613519	0.000156114	10.5058	-0.0625864	15.7362	42.2401	129.382	19.4106	18.2273	11.1831	247.404	250.857	82.089	159.157	167.36	77.7755
0.813936	2	1.13782	0.941333	0.00491932	0.101454	0.000375447	10.6622	-0.0550499	18.3529	47.9532	148.159	18.2853	17.5042	8.72012	191.486	206.49	79.6344	157.032	181.677	103.51
0.54275	0	1.03547	0.964809	0	0.0515039	0.000165251	12.2208	-0.0614569	14.5503	43.123	138.953	21.7603	21.4195	8.98374	214.343	229.35	75.411	144.134	140.347	55.3435
0.418575	0	1.0253	0.969697	0	0.038386	8.15195e-05	13.6978	-0.057822	15.0827	45.8459	159.811	36.3998	35.5859	39.8389	167.036	197.273	84.825	186.439	203.466	76.1957
0.371856	1	1.06456	0.950512	0.00852827	0.088339	0.000392919	16.7947	-0.0460837	18.0921	57.4589	232.248	59.6625	69.4811	43.9245	265.36	274.296	94.2536	207.101	205.316	66.4664
0.913693	2	1.30688	0.853942	0.0239808	0.112736	0.000337226	15.6729	-0.028234	38.5647	93.1676	427.934	67.3423	67.1672	49.1855	195.108	225.229	118.861	189.652	197.408	71.341
0.784209	1	1.09749	0.96793	0.00147583	0.082142	0.000219515	10.6026	-0.0585684	17.0873	45.1832	139.625	13.2259	14.3855	10.8865	191.941	193.925	67.3257	232.593	243.274	99.7782
0.713082	1	1.06138	0.967532	6.16846e-05	0.0655171	0.000213663	10.5882	-0.0637471	15.1027	41.7169	124.59	10.5192	10.7517	5.15798	216.775	222.43	83.3893	210.371	220.708	104.643
0.718032	0	1.0552	0.958904	0	0.0584838	0.000159351	11.4386	-0.0591252	16.4345	44.8469	146.331	21.8594	29.6714	31.0999	143.845	140.426	34.8246	183.431	185.366	72.1307
0.639924	0	1.06411	0.956522	0	0.073351	0.000230513	11.8002	-0.0603303	15.3561	44.0172	138.492	13.5329	13.9758	7.36826	180.48	206.4	75.1899	224.931	239.242	95.9838
0.644365	1	1.0703	0.97389	0.00157518	0.0771252	0.000302392	12.4763	-0.0560486	16.3149	47.4007	158.823	15.0432	16.63	9.27984	171.93	173.89	49.5404	190.188	182.383	89.7556
0.7753	0	1.08581	0.9601	0	0.0638764	0.000148533	11.4156	-0.0555124	18.0743	48.2374	161.746	21.5455	21.0286	21.3477	226.677	241.509	70.662	168.878	174.018	75.2646
0.556895	0	1.05403	0.968421	0	0.0666516	0.000239475	12.8903	-0.0577129	15.5196	46.0157	153.559	25.6714	39.1603	54.8213	249.082	272.413	97.9901	128.443	147.576	59.4902
0.63495	1	1.048	0.953092	0.00140699	0.0619352	0.000207896	13.6441	-0.0522954	17.6611	50.5233	186.932	9.56997	9.83669	4.54945	194.847	204.499	65.6599	138.648	153.819	64.7548
0.707035	1	1.07252	0.950339	0.00373894	0.0765776	0.000223693	12.7424	-0.0530853	18.0186	49.9166	175.558	21.714	21.3729	9.11702	141.422	149.755	43.2244	232.203	246.107	88.1999
0.350489	1	1.05207	0.94577	0.00572001	0.0757669	0.000526339	14.8501	-0.0528929	15.8559	50.1333	181.102	54.1269	62.3142	42.0599	147.097	158.851	39.7321	210.548	204	52.9798
0.612691	0	1.02736	0.982318	0	0.0412239	0.000105441	14.5261	-0.0500651	18.38	52.6166	210.336	19.1089	21.054	10.986	169.728	185.546	64.4913	149.812	161.766	59.1007
0.709785	0	1.06166	0.966797	0	0.0571853	0.000158419	13.6628	-0.0494429	19.3959	53.7067	207.586	19.4537	17.4606	15.9437	164.662	171.911	42.164	185.687	193.992	72.9629
0.644984	1	1.04719	0.970732	0.000198477	0.0540338	0.00015693	12.7817	-0.055555	16.7257	47.7653	167.794	17.9189	23.4372	35.7711	151.315	157.09	49.3102	162.561	176.528	67.3331
0.849143	2	1.28195	0.836802	0.0331492	0.140936	0.000395148	15.9841	-0.0314192	30.2637	83.2972	319.752	70.4037	72.3979	53.7948	170.945	176.016	109.263	210.536	215.144	97.8774
0.576724	1	1.05383	0.953532	0.00186328	0.0685803	0.000179255	15.1434	-0.0487563	18.5367	54.2344	212.81	13.8523	13.2534	9.31869	144.116	142.39	35.8856	229.974	227.579	91.6984
0.58137	1	1.05033	0.952978	0.000137207	0.0667011	0.000230888	11.6023	-0.0636752	14.2597	41.6728	126.407	28.1954	25.5066	27.571	139.769	139.97	27.4345	190.372	183.694	68.3518
0.697701	2	1.07937	0.957746	0.0034414	0.0800295	0.000301893	13.6429	-0.0495903	19.044	53.4839	198.635	12.5498	14.9895	36.2604	163.855	175.849	51.3037	159.005	164.284	66.6335
0.739528	2	1.08738	0.957576	0.00189003	0.0818682	0.000314887	13.1527	-0.0496407	19.5398	53.5033	197.138	10.0442	9.52743	4.5985	170.195	195.715	62.4091	182.105	197.827	80.924
0.817312	0	1.11121	0.965015	0	0.0803079	0.000221246	10.1295	-0.058622	17.5799	45.1938	138.387	12.1418	12.3776	9.28763	191.643	191.789	61.573	177.961	196.079	94.9435
0.898403	2	1.35597	0.826512	0.0389465	0.152605	0.000897201	15.9771	-0.0269661	36.3801	96.8818	387.036	50.0224	58.549	48.5405	169.386	174.098	52.219	188.091	187.409	63.9064
0.498767	1	1.0326	0.961039	2.77751e-05	0.0504137	0.000136875	14.4068	-0.0534463	16.6219	49.5644	184.247	14.3916	14.536	6.42765	170.324	198.989	70.6414	182.86	187.457	73.4014
0.681384	0	1.04235	0.962963	0	0.0493051	0.000118434	13.8987	-0.0502024	18.9893	52.6146	205.555	45.3963	51.3219	27.2013	204.554	199.834	67.3865	177.128	180.502	71.0073
0.564723	0	1.06286	0.945652	0	0.0784433	0.000432313	10.8764	-0.067747	13.179	39.2331	109.601	14.182	14.7165	6.73253	146.645	159.031	44.0992	175.06	181.479	75.705
0.641997	2	1.13309	0.90604	0.0125562	0.118639	0.000742129	13.2098	-0.0516205	17.2293	51.7977	169.705	13.6299	16.5605	16.1575	186.838	192.694	49.3839	236.23	230.012	63.1971
0.471207	1	1.02796	0.971985	0.00169865	0.054398	0.000141524	19.4351	-0.0395816	22.0347	66.5674	335.007	25.5952	26.4837	12.5559	210.747	215.883	56.2918	151.675	157.028	49.9408
0.719169	1	1.05486	0.965726	0.00227701	0.0621364	0.000143426	13.3795	-0.0502812	19.2556	52.4282	199.859	10.8239	16.263	20.3012	118.303	127.378	39.213	237.155	263.8	96.4833
0.502522	0	1.02801	0.9642	0	0.0491564	0.000170119	13.6943	-0.055777	15.8396	47.3816	169.829	28.1132	31.9035	14.5721	194.319	208.884	63.9926	161.823	156.012	60.7155
0.704308	1	1.05787	0.95935	0.000244746	0.0606222	0.000175646	13.4055	-0.0507684	18.8838	52.1346	196.94	12.9726	14.428	12.8118	141.601	144.754	39.0004	225.125	246.532	96.146
0.85183	2	1.28323	0.863472	0.0296412	0.129161	0.000511518	17.5671	-0.0291908	33.5366	89.9905	399.69	57.1053	64.9445	46.3552	151.661	148.981	38.5354	157.584	169.555	64.4217
0.549149	0	1.0419	0.974943	0	0.0523739	0.000148905	13.8671	-0.0538658	16.5929	49.3914	179.799	9.65031	9.66589	4.15147	121.093	120.951	22.4529	181.313	188.418	88.9757
0.591028	0	1.06216	0.961877	0	0.0744689	0.000328825	12.0047	-0.0607397	14.8822	43.8364	137.27	12.189	12.4299	7.28586	192.598	184.466	62.0388	175.602	184.439	73.6634
0.783664	1	1.13032	0.927451	0.0111209	0.101793	0.000335445	12.7635	-0.0484077	20.5471	55.052	195.749	20.69	19.926	17.2518	218.088	223.357	56.8903	215.355	212.932	141.966
0.689811	1	1.08737	0.942605	0.00648335	0.080577	0.000369275	12.9445	-0.052683	17.8794	51.1808	178.563	25.945	23.1944	48.1543	214.438	222.862	51.9301	115.147	117.822	39.766
0.598163	0	1.04186	0.97561	0	0.0570887	0.000166206	11.0116	-0.066598	13.7409	39.6937	116.994	27.1628	27.0357	21.5335	179.684	200.243	77.1973	204.191	213.443	93.308
0.519085	0	1.03983	0.961702	0	0.056139	0.000163145	14.4266	-0.0525353	16.8787	50.5502	189.487	16.0419	15.2146	15.0547	118.627	116.336	18.014	236.813	231.94	128.988
0.226781	0	1.02172	0.980435	0	0.0421672	0.000141352	15.3333	-0.0528267	15.7434	50.022	191.205	23.2085	20.4479	24.41	195.288	193.672	46.1924	231.923	239.767	100.404
0.567762	0	1.0171	0.9701	0	0.0356186	4.48864e-05	11.3349	-0.0663194	13.7694	39.6322	121.627	21.3199	22.6918	16.5488	81.5193	80.7842	21.4857	306.143	313.305	125.807
0.866784	4	1.28353	0.849289	0.0321972	0.141107	0.000685845	16.1709	-0.0301016	32.4271	87.0268	372.003	45.6369	43.4676	75.6009	149.18	168.52	82.6484	206.209	214.036	82.4683
0.66937	1	1.03967	0.971209	9.47363e-08	0.0521408	8.77776e-05	14.2225	-0.0494133	19.1438	53.2943	211.764	59.4354	62.7134	33.8679	172.721	173.791	47.0651	221.841	232.929	84.6146
0.286674	1	1.03123	0.963173	2.32349e-05	0.0589935	0.000191635	13.2726	-0.0605684	13.854	43.5918	142.651	13.0807	13.3912	6.49824	188.24	189.506	38.8946	157.33	152.532	56.7155
0.572894	2	1.05366	0.954315	0.00338924	0.071509	0.000338496	15.7872	-0.0463254	19.2614	57.3725	236.668	8.61389	8.70922	4.63256	157.446	161.152	38.2292	170.582	183.291	70.4938
0.569752	0	1.0222	0.963788	0	0.0334348	5.41746e-05	12.3274	-0.0607637	15.0001	43.4841	144.872	21.0128	23.1069	20.8873	118.986	119.974	31.2423	238.999	244.691	93.3705
0.627334	0	1.0864	0.939394	0	0.0750905	0.000402886	12.0418	-0.0587491	15.463	45.8015	144.683	12.0624	12.5572	13.8037	113.094	123.587	40.173	191.721	201.235	72.6244
0.764025	1	1.07464	0.967172	0.000438944	0.0731569	0.000188295	11.5505	-0.0552766	17.9026	47.6296	160.664	7.05685	7.24282	3.66547	181.496	186.366	47.8968	186.389	193.065	82.1715
0.706987	0	1.04682	0.967546	0	0.0539778	0.00014205	13.4358	-0.050602	18.9979	52.2255	200.767	13.9281	13.5178	16.9152	163.67	175.396	51.8105	140.559	157.216	63.1481
0.539444	0	1.0275	0.97619	0	0.0424128	0.000124217	11.3701	-0.0662163	13.5033	39.8474	120.689	34.2669	34.0453	22.8539	90.6032	90.1882	26.7788	331.225	325.439	129.753
0.548341	1	1.05366	0.957041	0.000419085	0.06378	0.000247767	13.4775	-0.0552816	16.1164	48.2525	168.548	9.31031	8.85287	3.68589	131.41	127.923	21.6981	168.092	175.746	65.3518
0.471003	0	1.02868	0.971888	0	0.0456296	9.06508e-05	15.1645	-0.0512363	17.1908	51.6454	201.534	68.4657	62.8678	29.3131	141.524	146.659	45.4357	221.207	232.39	87.1066
0.542429	0	1.02486	0.979827	0	0.0416585	0.000106951	12.3762	-0.0609152	14.7318	43.2954	143.058	12.5473	13.75	14.903	123.465	132.256	43.9243	186.387	202.576	86.0716
0.707434	0	1.05913	0.984	0	0.0689902	0.000190592	9.67464	-0.0705055	13.6883	37.5312	101.921	24.0039	26.3699	26.084	166.596	167	56.2063	223.083	226.118	123.121
0.881362	2	1.29091	0.837009	0.0325922	0.138895	0.000785356	15.6753	-0.030241	33.1794	87.7249	363.196	29.3918	25.4044	21.1368	213.8	213.173	63.7187	172.336	187.415	76.1728
0.687718	0	1.04893	0.969309	0	0.0559159	0.00013225	12.1584	-0.0567162	16.7476	46.6427	159.912	22.0033	20.5198	27.18	124.783	120.322	25.726	252.628	256.781	102.345
0.750346	0	1.06241	0.967164	0	0.0634053	0.000150993	10.703	-0.0610711	16.1911	43.2599	135.328	27.485	25.034	14.9273	94.2255	96.9907	30.9348	250.347	254.34	140.872
0.610182	0	1.04872	0.967914	0	0.0606425	0.000229513	12.424	-0.0583615	15.6817	45.6669	152.326	23.3046	23.7431	12.9246	128.426	131.782	30.1837	192.824	192.779	69.1656
0.622829	2	1.07668	0.953291	0.00501032	0.0862923	0.000275535	13.9505	-0.0509732	17.8313	51.7518	186.182	15.6328	26.7661	55.0323	179.353	190.134	57.1146	192.522	201.955	67.9261
0.447848	1	1.02813	0.971081	0.000282023	0.0431885	0.000119853	17.4871	-0.0445302	19.5581	59.4772	267.165	26.0227	27.8056	15.0424	84.1379	82.4545	15.4144	285.407	289.017	106.293
0.600066	0	1.02478	0.963585	0	0.039482	7.16526e-05	12.1436	-0.0608799	15.1805	43.3225	143.308	74.2756	70.064	58.0681	4.47447	4.30814	2.05843	353.638	361.552	155.452
0.520405	1	1.03026	0.972171	0.00102945	0.0523276	0.00016769	15.4957	-0.0488142	18.1465	54.0908	220.24	10.2387	12.5095	10.8692	81.2811	83.9561	19.0879	249.551	262.676	100.179
0.606296	1	1.05262	0.964706	0.00106534	0.0674229	0.000205034	15.7324	-0.0459583	19.7832	57.5025	240.563	12.094	13.2561	5.75706	173.23	187.251	75.2132	169.137	179.648	71.1992
0.609982	0	1.01946	0.980456	0	0.0386894	6.19761e-05	11.3209	-0.0646192	14.2865	40.6862	127.59	13.8529	13.0731	6.74398	136.849	147.887	46.914	217.244	226.439	84.7603
0.524434	0	1.02427	0.974937	0	0.0397672	7.22256e-05	13.3221	-0.0574179	15.6463	46.0188	161.453	38.6127	38.581	17.8938	161.775	191.506	79.1074	154.414	158.337	80.7527
0.783643	1	1.09467	0.964578	0.00297945	0.0847559	0.000209596	10.9403	-0.0569683	17.6112	46.2279	146.908	9.78751	10.2062	6.55807	4.30565	4.13277	1.60802	242.229	257.331	124.448
0.664043	1	1.04761	0.966427	2.24382e-05	0.061428	0.000145555	12.7698	-0.0549567	17.0789	48.0582	169.729	19.1987	20.7345	10.4158	129.718	150.012	58.739	273.093	284.834	105.673
0.628857	1	1.03002	0.975369	8.72598e-06	0.0428179	8.72495e-05	15.7289	-0.0459084	20.2296	57.412	249.252	11.0827	15.3653	18.8736	175.227	172.348	43.2435	200.616	199.411	78.7936
0.617623	1	1.12663	0.916129	0.0207206	0.133284	0.000814907	13.8944	-0.049366	17.6667	53.6618	177.534	11.9785	13.3709	7.85147	183.318	201.624	56.121	153.83	161.674	60.9152
0.760752	1	1.06369	0.962672	0.000401565	0.0590153	0.000123434	13.0448	-0.0495968	20.0986	53.1982	204.052	48.8288	56.1673	61.4614	184.644	187.367	64.1089	205.974	223.261	82.0176
0.816606	1	1.10112	0.947644	0.00042103	0.0807583	0.000247687	10.6093	-0.0560853	18.3808	47.0689	151.601	13.1416	13.4254	5.87697	250.931	278.124	121.132	229	244.782	103.646
0.77166	1	1.07683	0.96875	3.05894e-06	0.072393	0.000184203	10.797	-0.0589385	16.9755	44.7605	141.913	18.5356	18.5953	7.28337	293.019	321.446	91.1799	272.541	275.361	134.628
0.893677	2	1.2269	0.910891	0.0175397	0.10552	0.000284289	13.6042	-0.0355975	30.3183	74.0809	308.003	18.7824	20.0978	10.2347	356.178	382.605	130.155	203.397	209.125	83.8052
0.540639	0	1.03172	0.973856	0	0.0428721	0.000110938	11.5964	-0.0654292	13.7846	40.6253	124.135	13.7065	13.6107	6.14933	220.243	220.305	51.1823	305.143	297.433	116.919
0.617556	1	1.05967	0.948454	0.00333994	0.0722187	0.000247835	12.5441	-0.0573737	15.9487	46.2992	153.479	15.5266	16.2174	6.80331	225.38	225.073	25.824	240.69	246	88.3898
0.747601	2	1.05822	0.954064	0.000337036	0.0532528	9.75493e-05	13.8519	-0.047448	20.8567	55.7422	225.133	76.2711	77.8204	69.803	177.243	196.441	58.6861	181.985	190.639	71.5655
0.639387	1	1.05028	0.967532	0.000109006	0.0646002	0.000145576	13.6494	-0.0520748	17.7522	50.6682	187.75	97.8542	110.213	57.633	194.674	192.928	41.3308	227.648	224.597	86.8101
0.622359	0	1.04351	0.983389	0	0.0549047	0.000141815	11.1924	-0.0646772	14.2992	41.0171	124.359	13.104	13.7297	5.51312	133.93	131.963	16.759	300.944	302.49	103.399
0.895147	2	1.25792	0.90795	0.0150966	0.105629	0.000272123	12.9518	-0.0374509	29.0548	70.7044	273.715	19.9827	19.9048	8.21332	270.929	317.946	134.555	209.816	232.343	92.4294
0.779947	1	1.08725	0.954128	0.00443193	0.0736088	0.000173171	13.2788	-0.0470655	21.2174	56.2979	218.715	30.7478	27.8404	34.4765	237.963	241.425	67.4605	181.084	193.752	68.7422
0.58732	1	1.04143	0.970075	9.96286e-05	0.0603962	0.000192911	13.0486	-0.0561662	16.1222	47.0878	163.905	20.33	23.5219	19.9345	236.483	237.447	51.3967	248.911	257.193	87.411
0.619579	0	1.02863	0.965596	0	0.047754	9.46816e-05	13.3062	-0.0548402	16.952	48.0345	174.969	8.26446	9.70071	5.4297	2.75403	2.74109	1.60711	609.424	657.774	263.904
0.715975	1	1.05484	0.972167	0.000500884	0.0542665	0.000134707	13.5143	-0.049907	19.358	53.1752	205.812	35.4813	34.7444	17.2644	144.003	159.92	46.169	232.537	258.791	107.018
0.729439	1	1.11121	0.913793	0.0087656	0.107278	0.000496575	10.1339	-0.0645302	14.8147	41.058	111.277	38.5468	38.2075	36.7699	185.86	193.491	59.0469	170.533	180.475	76.7439
0.552007	0	1.02448	0.97449	0	0.0439607	0.000102411	13.0576	-0.0576216	15.6597	45.7943	159.695	15.3114	18.2644	18.3381	174.074	177.848	36.9675	212.858	215.709	97.7343
0.747922	0	1.0573	0.972222	0	0.0574754	0.000100631	10.5758	-0.062239	15.9326	42.4258	131.092	56.2178	55.0825	30.8709	206.106	226.111	73.0606	194.31	198.457	76.0118
0.782303	1	1.12191	0.934211	0.0078838	0.100912	0.000427078	11.0125	-0.0555909	17.6794	47.6708	148.918	21.0604	20.0817	10.2814	220.018	237.51	75.4555	182.497	197.276	92.9196
0.812934	1	1.11007	0.963526	0.000418385	0.0759006	0.000208987	9.9663	-0.0604633	17.1137	44.4102	132.755	85.4334	77.1893	76.0362	288.419	298.11	104.558	204.764	213.047	83.3005
0.78036	0	1.07617	0.948187	0	0.0667543	0.000137454	11.1016	-0.0567757	17.7531	46.6005	153.975	37.2928	37.7951	33.3656	167.189	170.085	34.2094	150.922	168.44	69.577
0.696957	1	1.05891	0.969574	0.000230537	0.0674907	0.000190268	13.601	-0.0502692	18.9663	52.5084	199.296	204.979	204.299	64.539	142.045	142.245	25.0596	243.497	233.931	115.791
0.714818	0	1.05608	0.968831	0	0.058258	9.15269e-05	11.8649	-0.0570901	16.9666	46.3607	156.426	37.1276	44.5925	42.6518	172.718	178.534	37.1533	221.362	234.861	87.8867
0.70964	2	1.09839	0.949202	0.0106317	0.0933399	0.000418552	15.942	-0.0414087	22.6267	64.0594	273.76	26.115	24.1957	15.1881	178.341	184.489	49.758	150.602	163.349	63.3816
0.582791	0	1.02498	0.96875	0	0.0402435	7.74923e-05	13.7309	-0.0542721	16.897	48.7002	180.779	10.9537	11.1083	5.88338	183.82	194.604	60.4316	161.12	171.182	71.4164
0.716098	1	1.06659	0.96319	0.00350123	0.0808204	0.000273599	10.9228	-0.0611397	15.6488	43.1678	132.343	14.0513	13.0096	7.74163	172.415	168.908	42.901	156.884	177.105	76.2084
0.67757	0	1.0554	0.965087	0	0.0633809	0.000160156	12.4023	-0.0561365	16.8634	47.1237	161.599	23.0259	21.3798	18.6382	245.896	273.705	83.8225	197.026	209.933	82.6826
0.845403	2	1.14396	0.938931	0.00803002	0.0940306	0.000350833	11.9475	-0.0465702	22.3681	56.6996	206.086	18.6494	19.0081	35.5202	147.446	154.278	40.3548	203.587	204.717	76.6268
0.647939	0	1.04178	0.967846	0	0.0586539	0.00015077	11.1171	-0.0642824	14.5953	41.0276	125.107	14.8251	14.2193	6.45846	178.296	180.874	47.3768	187.617	191.458	78.0069
0.468011	0	1.02121	0.97644	0	0.0355985	6.37522e-05	13.2872	-0.0586586	15.0355	45.0996	155.746	25.1302	26.7426	24.0618	167.783	178.67	60.2892	184.652	187.836	73.427
0.485787	0	1.01438	0.966851	0	0.0316975	4.67107e-05	12.8103	-0.0606749	14.6558	43.4159	146.257	8.94305	8.80286	9.55266	206.756	227.666	66.016	187.751	204.02	91.1456
0.834225	2	1.15031	0.932642	0.00336718	0.0970864	0.000320379	10.4695	-0.0549539	18.9864	48.4936	149.089	41.597	56.0333	85.5934	328.238	344.122	127.037	201.345	204.686	79.3013
0.619249	2	1.08611	0.922105	0.00653513	0.0927568	0.000387939	13.8575	-0.051097	17.6485	51.8724	183.726	27.6132	28.3881	27.7561	154.761	177.064	57.9355	149.132	165.459	73.6662
0.760706	0	1.07501	0.962199	0	0.0690535	0.000166053	9.88811	-0.0652133	15.2337	40.6437	117.513	14.3375	14.4107	7.66872	212.752	215.007	71.2468	183.394	179.525	73.5979
0.782298	1	1.08005	0.953659	0.000568457	0.0738475	0.000154829	11.496	-0.0548783	18.4555	48.0947	162.414	21.7525	21.3248	14.0802	256.482	304.54	117.609	208.721	222.488	99.7006
0.485398	1	1.07262	0.95	0.0121753	0.099296	0.000664982	16.6981	-0.0444817	19.0989	59.7996	246.901	139.557	146.696	65.0261	131.877	144.834	60.7449	124.886	143.725	64.648
0.717053	0	1.03576	0.983213	0	0.0451572	4.46585e-05	12.344	-0.054889	17.7097	47.935	173.037	8.28576	8.36341	3.7111	2.10693	2.02439	1.54299	641.232	662.022	338.529
0.596691	1	1.0686	0.959854	0.00300724	0.0746516	0.000284452	15.1368	-0.0476917	18.8627	55.953	220.653	15.1058	20.5932	29.8733	189.441	205.854	62.9961	134.551	128.276	90.673
0.696876	0	1.05442	0.961071	0	0.0601525	0.00018985	12.3439	-0.0558303	17.2115	47.4658	164.023	11.9576	12.3316	5.38789	191.462	215.549	68.8218	141.586	152.233	65.8663
0.697544	2	1.08092	0.947236	0.00108362	0.0835088	0.000360763	12.1468	-0.055731	16.9519	47.4808	157.308	74.9463	69.992	67.9011	191.188	207.469	62.9313	240.369	238.257	75.5484
0.712269	2	1.09173	0.926874	0.0088413	0.0869854	0.000374415	13.9797	-0.0473736	19.9168	55.9583	211.705	12.6	12.3807	7.59336	182	185.6	48.2221	162.658	181.892	72.4628
0.639121	2	1.06819	0.954802	0.00580762	0.0804754	0.000354272	16.7336	-0.0419482	21.7573	63.2225	281.403	69.0523	73.0902	37.3106	158.248	159.988	49.1888	219.022	226.209	89.7001
0.674537	1	1.05606	0.957111	0.0024671	0.0691416	0.000230032	13.0103	-0.0533765	17.6234	49.4792	176.67	12.3933	11.9906	10.2288	165.052	166.083	37.4829	195.557	213.358	100.895
0.655665	0	1.04526	0.971751	0	0.0568109	0.000128024	14.4768	-0.0489523	19.1733	53.994	215.129	8.3992	8.87403	4.8051	133.437	135.029	23.3783	182.118	192.072	67.2692
0.830241	1	1.10801	0.960265	0.000939811	0.0749836	0.000115844	11.4292	-0.0512014	20.5043	51.5747	180.695	50.0434	50.9287	23.3999	201.464	208.356	64.4442	239.845	234.618	78.5858
0.878277	2	1.18049	0.949541	0.00701778	0.0971023	0.000190338	10.4342	-0.0496692	21.822	53.259	173.188	34.0976	35.1546	16.7154	245.469	255.853	84.1344	212.295	231.348	87.7456
0.712142	0	1.04475	0.960526	0	0.050668	9.04285e-05	13.8644	-0.0491063	19.7489	53.7833	214.52	12.9093	14.1409	7.33884	200.037	224.239	87.8385	162.964	189.861	72.3927
0.444989	1	1.042	0.958242	0.000108181	0.0540906	0.000270268	14.4815	-0.0536442	16.1707	49.7246	182.123	11.0198	12.0252	6.06227	175.523	189.544	57.7848	185.582	179.856	162.838
0.669623	0	1.03754	0.96577	0	0.0491362	9.94867e-05	12.5409	-0.056141	16.8855	46.9999	165.185	15.7369	16.1013	9.11544	241.622	284.641	105.544	163.298	168.061	67.931
0.336699	0	1.02233	0.968627	0	0.0449422	0.000139701	15.7854	-0.0506268	16.7643	52.1595	207.617	107.927	111.777	91.0844	228.238	277.01	109.66	219.459	226.261	76.93
0.393087	0	1.02495	0.96962	0	0.0480476	0.000161168	13.7526	-0.0573033	14.9565	46.1007	161.456	57.7252	62.3551	29.316	138.314	130.956	30.1112	210.549	211.551	79.8681
0.758233	0	1.06743	0.970037	0	0.0552638	0.000107714	13.4436	-0.0481465	20.6196	55.0814	217.697	10.446	11.6853	6.42404	175.669	188.952	50.7155	179.45	189.386	69.6468
0.654543	0	1.03166	0.973988	0	0.0463238	7.43641e-05	11.6852	-0.0611477	15.4561	43.1188	140.478	12.1606	12.3145	6.85536	154.967	164.145	42.7553	117.147	122.552	48.3507
0.685873	0	1.04189	0.961538	0	0.0556871	0.000118588	11.2622	-0.0616945	15.476	42.7316	135.614	16.3438	16.12	10.9096	167.493	173.929	60.6335	229.965	241.489	112.905
0.826591	2	1.12932	0.933025	0.00736326	0.0965316	0.000282714	11.1799	-0.0514927	19.8647	51.1103	170.161	54.3241	54.7847	77.1389	212.331	221.233	71.8977	166.785	172.304	69.529
0.83261	0	1.10339	0.965844	0	0.0663107	8.95067e-05	12.2792	-0.0474687	22.1703	55.7281	212.987	15.4558	13.8743	14.0403	153.058	172.837	53.2289	154.201	160.155	65.5823
0.774054	0	1.06883	0.964467	0	0.0648321	0.000125379	11.3753	-0.0560021	17.9671	47.2155	159.611	22.4913	21.9605	10.3934	216.34	222.497	77.1738	188.71	193.35	79.5892
0.646693	1	1.07363	0.951505	0.0110303	0.091756	0.000613044	15.3188	-0.0449541	20.0837	59.0985	239.828	124.845	122.9	66.2283	156.8	156.144	49.2335	212.877	227.791	93.1056
0.683959	0	1.05513	0.979592	0	0.0642406	0.000141228	11.5297	-0.060332	15.8045	43.7664	139.642	22.1817	21.6935	11.2777	210.573	231.06	86.0933	220.219	229.354	93.1001
0.756484	0	1.0641	0.971963	0	0.0671823	0.000178787	8.53776	-0.0755163	13.0544	35.016	88.6022	33.43	31.7837	18.0332	191.036	193.399	60.8709	151.879	153.284	79.4834
