"Eccentricity"	"Invaginations"	"Circularity"	"Solidity"	"MNC"	"STD_Curvature"	"Tortuosity"	"Minor_Axis_Length"	"Mean_Curvature"	"Major_Axis_Length"	"Perimeter"	"Area"	"BPintensity.gamma"	"meanIntensity.gamma"	"stdIntensity.gamma"	"BPintensity.progerin"	"meanIntensity.progerin"	"stdIntensity.progerin"	"BPintensity.lamin"	"meanIntensity.lamin"	"stdIntensity.lamin"
0.67999	0	1.03147	0.982301	0	0.043123	3.95584e-05	13.1866	-0.0532287	17.9845	49.3452	184.69	9.54861	9.95721	3.91968	9.741	9.84685	2.77183	562.741	540.052	156.918
0.67228	0	1.02411	0.982143	0	0.0354072	3.48848e-05	13.9737	-0.0505319	18.8758	52.0091	207.223	10.8939	12.1596	4.36734	29.3043	27.9273	5.03899	335.366	327.949	99.2581
0.68992	0	1.03491	0.982387	0	0.0442067	4.24952e-05	13.9313	-0.0496307	19.2452	52.958	211.475	38.8421	44.0637	24.1827	7.44484	7.08167	1.78911	479.505	459.653	151.315
0.753031	0	1.05038	0.974576	0	0.0502913	4.56321e-05	12.7021	-0.0512049	19.3045	51.3097	194.627	38.6599	40.6761	20.9961	23.1578	22.4087	4.09239	394.409	385.824	135.518
0.636378	0	1.02621	0.975057	0	0.0407603	4.16764e-05	13.3174	-0.0540575	17.2644	48.6474	180.759	62.6563	62.6791	34.864	7.44658	7.0907	1.88075	444.16	414.402	138.02
0.461772	0	1.01351	0.973236	0	0.0353046	4.82712e-05	13.7877	-0.0566801	15.5442	46.347	167.023	29.1232	30.105	28.7052	22.8638	22.0275	4.00898	348.89	344.487	123.822
0.499797	0	1.0093	0.981352	0	0.020336	1.31703e-05	13.9341	-0.0554618	16.0875	47.4058	176.146	11.3077	12.2922	5.12117	19.1559	18.209	4.15062	352.416	342.979	96.6431
0.369514	0	1.00901	0.981627	0	0.0227215	3.57018e-05	13.6212	-0.0584698	14.6587	45.0284	158.715	15.4218	13.5187	15.7221	6.85345	6.68984	2.16975	558.802	544.939	198.065
0.633146	0	1.02004	0.968254	0	0.034097	2.62703e-05	12.2931	-0.05919	15.8819	44.4015	152.187	20.1708	19.5601	22.0874	20.9075	20.2978	3.43971	307.298	305.027	100.208
0.655047	0	1.03054	0.988532	0	0.0460313	9.1739e-05	13.1945	-0.0535047	17.4625	49.1549	182.963	123.916	122.432	45.4951	10.2079	10.2088	2.64364	518.955	483.65	150.84
0.634728	0	1.01991	0.983209	0	0.0322041	2.34677e-05	14.7376	-0.0490892	19.0719	53.4807	220.76	29.666	29.9051	17.4316	24.1881	24.3833	5.3969	404.869	371.674	132.897
0.615725	1	1.03214	0.979943	0.00106096	0.0450099	6.53747e-05	17.0149	-0.0426599	21.5936	61.6798	286.368	29.3122	34.943	34.3879	19.7673	17.8947	6.64013	342.362	335.029	104.891
0.709538	0	1.03894	0.977833	0	0.0489446	5.43677e-05	12.2282	-0.0558349	17.3531	47.106	166.267	26.8843	29.0605	12.0032	8.61273	8.22418	2.32957	531.156	522.093	176.078
0.723341	0	1.03866	0.979245	0	0.0447792	4.5606e-05	13.8236	-0.0489212	20.0199	53.6878	216.3	8.19453	8.81503	3.35719	18.1715	17.6859	2.8878	382.48	378.813	104.696
0.658875	0	1.02317	0.985714	0	0.036409	2.85993e-05	12.8928	-0.05482	17.139	47.8836	176.087	10.8151	10.6498	5.18897	12.0825	11.3406	2.48432	523.628	498.072	180.107
0.737029	0	1.04583	0.978599	0	0.0494655	4.70249e-05	13.4804	-0.049324	19.9456	53.2571	210.562	14.7121	13.9463	17.7227	20.7339	19.9066	3.41272	253.745	246.054	78.0509
0.796505	0	1.07193	0.975062	0	0.0625571	7.28109e-05	11.228	-0.0550072	18.5699	47.7337	163.553	7.80018	8.1688	3.16506	9.26218	8.94118	2.02018	388.322	396.384	127.134
0.606615	0	1.02276	0.964552	0	0.0347653	4.872e-05	14.8142	-0.0494876	18.6344	53.2063	216.827	16.4726	17.1044	13.1515	12.9608	12.4371	2.58019	475.584	477.439	149.644
0.429949	0	1.00767	0.982824	0	0.0175905	1.75373e-05	15.7404	-0.0501554	17.4341	52.4392	215.918	19.3685	22.4874	21.5221	28.3496	27.3981	4.00374	384.121	379.623	101.727
0.718778	0	1.04032	0.974432	0	0.0503161	5.49012e-05	11.2849	-0.0597866	16.2317	43.9702	144.742	20.6659	22.2362	10.6795	18.3442	18.0058	4.83227	499.049	498.391	178.671
0.612625	0	1.01867	0.984749	0	0.0320709	3.14632e-05	13.8009	-0.0530188	17.4613	49.6097	190.057	25.2511	26.9181	12.3534	8.11997	8.20575	2.30774	570.678	569.414	198.371
0.697332	0	1.04674	0.981575	0	0.0539417	8.05811e-05	15.0324	-0.0455042	20.973	57.7631	246.81	22.3901	21.8635	20.462	28.3965	27.7884	4.67467	381.494	387.167	128.271
0.508415	0	1.01561	0.985882	0	0.0325896	4.07146e-05	13.8949	-0.0550722	16.136	47.757	176.876	10.8237	11.7041	4.96141	7.9633	7.81146	2.19836	338	349.098	130.734
0.640945	0	1.02398	0.968254	0	0.0372961	3.8427e-05	12.2473	-0.0589027	15.9557	44.693	153.033	14.828	15.5464	13.8946	19.3209	19.765	4.95342	415.362	409.339	143.308
0.495541	0	1.00912	0.983773	0	0.0226285	2.00013e-05	14.9903	-0.0514107	17.2583	51.1161	204.802	35.0479	33.9113	17.8843	12.251	12.2103	3.15395	443.548	464.87	177.357
0.607423	0	1.0216	0.978516	0	0.0371003	4.11509e-05	14.5955	-0.0503584	18.3735	52.2243	209.575	54.8263	60.3872	28.8392	12.5691	12.475	2.75061	402.928	408.174	156.076
0.53012	0	1.01091	0.980728	0	0.0247055	1.57953e-05	14.3978	-0.0529761	16.9801	49.5734	192.181	6.66908	6.93886	3.24839	10.5439	10.2336	1.94565	479.466	506.806	209.327
0.563231	0	1.01887	0.971867	0	0.0364646	4.39865e-05	12.9562	-0.0578067	15.6798	45.4658	159.569	8.92494	9.29474	5.02159	45.6791	45.6263	8.48978	288.083	286.35	110.868
0.463547	0	1.00882	0.977625	0	0.0206307	2.53201e-05	16.3733	-0.0477975	18.4785	55.0071	237.133	80.9002	92.5951	40.9269	13.857	14.4965	4.17644	450.149	466.055	162.333
0.529763	0	1.02182	0.976534	0	0.0409892	7.0782e-05	15.6863	-0.0486766	18.4949	54.0821	224.206	8.08033	9.02403	4.02048	20.9638	20.3641	3.80965	391.629	411.595	143.997
0.414714	0	1.00834	0.98419	0	0.022921	2.20436e-05	15.5483	-0.0508254	17.0869	51.695	209.649	18.0923	29.2309	51.9695	9.23507	8.88153	2.741	440.596	475.594	166.382
0.759087	0	1.05677	0.977778	0	0.0522946	5.64524e-05	12.9598	-0.0499459	19.9078	52.7274	203.191	7.12874	7.71694	3.66174	9.6033	9.51446	2.09352	413.434	433.69	169.163
0.635008	0	1.02357	0.96904	0	0.037457	5.38541e-05	11.3642	-0.0632918	14.7108	41.599	132.607	6.87165	7.28435	3.7441	18.559	18.2939	4.30971	427.894	447.093	190.473
0.503628	0	1.01278	0.982609	0	0.0327663	4.48967e-05	14.4562	-0.0530153	16.7332	49.5871	191.441	24.1579	26.9137	43.076	19.4354	19.1416	3.96295	393.228	414.9	170.453
0.704863	1	1.04565	0.969521	0.00406565	0.0552568	9.98355e-05	15.9382	-0.0427331	22.4689	61.5278	278.71	26.1659	31.5479	21.7215	10.5994	11.0075	3.36062	426.784	459.135	169.505
0.618719	0	1.01929	0.97318	0	0.0311037	2.65692e-05	14.5881	-0.0502573	18.569	52.3639	211.604	5.24781	7.06693	9.5167	12.7677	12.5197	2.13767	291.56	298.4	112.008
0.701507	0	1.03289	0.969349	0	0.0402372	3.3355e-05	13.8665	-0.0498305	19.4573	52.7263	210.386	767.166	524.935	1211.76	14.7683	14.9348	3.60276	344.404	367.433	149.86
0.782061	0	1.06373	0.985348	0	0.0532627	5.07491e-05	13.3633	-0.0471142	21.4429	55.8041	225.854	11.2525	13.1338	7.19797	6.31631	6.19145	2.02833	421.091	425.561	146.359
0.475079	0	1.01011	0.974916	0	0.0222105	2.21488e-05	16.5393	-0.0470541	18.7959	55.913	244.427	25.542	31.8045	49.5237	9.80385	9.22298	1.97624	405.348	412.628	152.094
0.483881	0	1.01158	0.976636	0	0.0253548	2.71187e-05	13.9667	-0.0555703	15.9596	47.3535	174.94	9.61399	12.256	13.4198	10.2561	10.0646	2.31627	303.824	320.079	121.104
0.329945	0	1.00325	0.980198	0	0.0109912	7.8774e-06	17.2783	-0.0468682	18.3033	56.0305	248.38	26.7854	34.8704	24.4974	12.7228	12.1515	2.63469	465.813	461.271	186.779
0.586035	0	1.01752	0.975062	0	0.0343786	3.51278e-05	13.0069	-0.0571934	16.0523	45.934	163.247	11.8021	18.555	30.193	19.5529	18.6266	2.98693	287.259	302.959	132.34
0.436409	0	1.00679	0.991031	0	0.0209953	2.04101e-05	17.827	-0.0440146	19.8133	59.667	279.99	20.8907	23.2202	12.7977	7.91262	7.70588	1.75873	417.032	436.786	159.996
0.438897	0	1.01008	0.974638	0	0.0286179	4.35074e-05	16.0646	-0.0491341	17.8786	53.4895	223.616	12.6731	13.3978	6.01997	8.78221	8.82714	1.95238	342.123	354.554	135.086
0.484202	0	1.01684	0.968675	0	0.0361579	6.64798e-05	13.719	-0.0561667	15.6796	46.8808	169.773	66.6327	71.9751	32.7712	17.1479	16.5622	2.96654	276.797	289.199	132.888
0.682574	0	1.027	0.979592	0	0.0359857	2.18899e-05	14.3431	-0.0489218	19.6261	53.6837	219.964	7.22358	7.52652	3.36113	9.26182	8.86553	2.72505	387.764	401.513	150.967
0.705482	0	1.0348	0.977636	0	0.0490951	6.76856e-05	10.7637	-0.0633592	15.1874	41.4461	129.654	8.6644	10.4641	18.0053	10.9166	10.8137	2.81004	324.342	337.539	156.201
0.499471	0	1.00923	0.98494	0	0.0227666	2.02823e-05	12.3041	-0.0622288	14.2025	42.2393	139.844	7.33832	11.3853	19.0783	11.3309	10.844	2.14865	401.625	411.523	177.121
0.757478	1	1.06569	0.966981	3.74664e-05	0.0653034	9.17434e-05	12.0315	-0.0535815	18.4288	49.0609	173.395	72.2158	71.8659	28.3924	16.4652	16.1878	3.29946	368.007	366.422	141.257
0.676896	0	1.02826	0.973635	0	0.0384196	3.03711e-05	14.2427	-0.0493257	19.3494	53.2589	216.104	6.38957	7.18569	3.24281	13.3869	13.0368	2.38304	435.928	441.586	157.305
0.722035	0	1.04271	0.96944	0	0.0478962	5.91992e-05	14.5318	-0.0463741	21.0041	56.6385	238.895	7.83331	8.26795	3.83429	7.84128	7.70753	2.3798	387.232	420.429	170.932
0.524278	0	1.01065	0.976077	0	0.0261841	1.94187e-05	13.6159	-0.0560785	15.9896	46.8222	171.509	8.06719	8.35784	4.1607	7.72944	7.51225	1.84932	402.136	425.846	186.3
0.662774	0	1.02511	0.982234	0	0.0380318	4.04e-05	12.4299	-0.057281	16.5993	45.9171	161.331	10.9204	12.2765	18.5971	10.9905	10.8501	2.20063	339.218	355.835	137.886
0.524794	0	1.0108	0.978678	0	0.0245541	2.55765e-05	14.4294	-0.0527418	16.9513	49.7998	193.935	5.50796	7.09368	10.7676	14.3061	13.3268	2.19417	297.231	313.993	132.797
0.726444	0	1.04082	0.969136	0	0.0458375	3.99983e-05	13.1447	-0.0510362	19.1271	51.4505	198.145	7.01349	7.3482	3.89678	7.53444	7.17834	1.80249	374.388	392.824	180.992
0.594079	0	1.02072	0.976879	0	0.038357	5.24453e-05	12.074	-0.0611165	15.0098	43.0239	142.442	10.0595	10.071	4.76707	18.2356	17.5325	4.12208	367.079	394.462	188.273
0.403262	0	1.00639	0.976945	0	0.0175476	1.75888e-05	12.8673	-0.0615571	14.0614	42.6968	143.487	6.13426	6.65487	2.7972	11.937	11.3392	2.47233	336.389	350.186	152.636
0.775117	1	1.06515	0.965066	0.000133968	0.0633273	9.85551e-05	12.2691	-0.0518775	19.4187	50.6826	185.099	7.30419	8.07692	4.64899	10.1986	9.71267	2.47917	327.864	343.364	156.728
0.666195	0	1.0266	0.979198	0	0.0335204	2.70233e-05	16.178	-0.0437778	21.6928	60.0542	275.524	23.1438	24.9408	16.4314	7.20493	6.94841	1.95863	382.944	402.663	166.919
0.363954	0	1.00917	0.974359	0	0.0285983	4.67288e-05	13.0576	-0.0616518	14.019	42.6179	142.202	14.7318	17.0058	24.2358	15.6137	15.0848	2.98704	331.181	340.424	145.615
0.618525	0	1.02332	0.962963	0	0.0351813	3.78696e-05	12.7991	-0.0570656	16.2888	46.208	163.645	11.0484	9.5	21.0614	8.04451	7.84103	1.75501	410.838	431.444	168.285
0.516683	0	1.01628	0.981191	0	0.0371811	6.12358e-05	11.9806	-0.063713	13.9932	41.2641	131.843	18.1121	19.4281	19.1434	17.4174	16.4696	3.84389	269.934	285.403	128.996
0.781266	0	1.06522	0.972549	0	0.0575255	6.58751e-05	12.8571	-0.0490077	20.5977	53.6206	207.742	6.01619	6.76815	3.2156	14.0399	13.4738	3.15833	383.489	417.933	184.277
0.694914	1	1.06068	0.963277	0.0016463	0.0747181	0.000192093	11.5641	-0.0592877	16.0815	44.4114	142.089	48.9151	49.0293	20.6595	7.9813	7.89443	1.96004	358.353	375.393	181.897
0.430588	0	1.00778	0.984314	0	0.0168597	1.64798e-05	10.9949	-0.0715739	12.1821	36.7781	106.17	10.1219	10.8367	5.60082	8.97767	8.66135	2.09782	413.496	417.948	188.791
0.697921	1	1.05737	0.970443	0.000281257	0.0715656	0.000225029	12.3642	-0.0550175	17.2643	47.96	166.506	8.73078	8.61421	3.7921	7.9142	7.52792	1.65173	475.373	478.556	190.817
0.622535	0	1.02372	0.977465	0	0.040061	5.8394e-05	12.0447	-0.060598	15.3907	43.4333	144.603	35.5159	45.9712	37.0076	14.4896	14.1873	4.29236	460.299	465.02	229.057
0.767325	0	1.07224	0.977941	0	0.0732846	0.000184662	9.60587	-0.0665226	14.9797	39.6502	112.28	12.8688	13.8872	7.16875	6.83785	6.69173	1.70982	292.433	299.921	162.712
0.311671	0	1.0062	0.977679	0	0.0217376	2.07062e-05	14.9212	-0.0544034	15.7034	48.2842	183.531	31.986	37.2374	22.585	9.60226	9.4589	2.57996	238.464	235.525	78.7995
0.685122	0	1.039	0.975248	0	0.053808	7.76127e-05	12.4036	-0.0560465	17.0279	46.8794	164.391	26.6872	30.7919	16.7497	12.941	12.4492	2.74139	363.921	353.066	116.342
0.595002	0	1.01358	0.985401	0	0.0246908	1.66259e-05	15.1999	-0.0488291	18.9119	53.82	225.609	9.46941	12.4741	16.6209	16.5131	15.85	2.46265	286.669	319.572	130.82
0.502122	0	1.01732	0.97619	0	0.0364521	5.33717e-05	13.7814	-0.0561088	15.936	46.9126	170.065	5.35279	5.72195	4.17944	6.46616	6.46341	1.98278	366.873	394.012	171.666
0.694026	0	1.0343	0.979424	0	0.0405165	3.23209e-05	13.5114	-0.0512193	18.7672	51.3363	199.164	81.7917	78.9496	30.3323	23.1793	22.0756	4.24395	209.401	205.158	79.0256
0.762361	0	1.06471	0.974026	0	0.0600453	8.41963e-05	12.5041	-0.0515744	19.3217	51.038	188.307	4.25428	4.41333	1.83696	6.22284	6.05556	1.63045	436.967	453.68	192.268
0.394965	0	1.0043	0.981605	0	0.0123355	8.2143e-06	16.9502	-0.0468587	18.4502	56.0585	248.261	42.7668	48.2981	21.1588	18.1102	17.5315	3.43694	336.044	336.02	126.659
0.27997	0	1.00418	0.98022	0	0.0172828	1.65592e-05	15.1099	-0.0539497	15.7393	48.6745	187.12	28.6026	28.157	13.5233	9.58708	9.39238	2.38173	367.451	372.547	142.349
0.598159	0	1.01882	0.980892	0	0.0355178	3.84432e-05	14.074	-0.0524335	17.5623	50.1061	193.836	42.3623	45.3918	22.1327	13.408	12.381	3.12326	374.791	388.658	178.788
0.502044	0	1.00772	0.97166	0	0.0218353	2.17944e-05	10.5319	-0.0736192	12.1778	35.6841	100.066	13.039	13.4708	6.82838	7.18333	7.27083	2.09741	331.929	338.717	147.522
0.686723	0	1.03111	0.971014	0	0.0465362	5.89925e-05	10.2047	-0.0683338	14.0383	38.5059	112.529	13.3186	13.8246	7.02237	7.9455	7.97761	1.96397	335.736	341.996	153.554
0.645706	2	1.06865	0.968641	4.18361e-05	0.0727695	0.000187014	15.2811	-0.0461642	20.0122	57.2812	233.732	5.55753	6.19065	4.45069	10.4752	9.39029	3.2065	389.058	384.36	140.07
0.728838	1	1.05054	0.985201	0.00105612	0.0584723	0.000105638	13.0738	-0.0508323	19.0945	51.7369	196.832	4.24696	4.63519	2.04044	6.69455	6.60086	1.87901	392.69	413.717	188.282
0.747794	0	1.04579	0.984444	0	0.0484224	5.0498e-05	12.52	-0.0524437	18.8574	50.1557	186.99	14.6303	12.3725	22.157	11.6323	11.1693	2.16946	296.335	300.637	114.375
0.603782	0	1.01791	0.982639	0	0.0318465	3.40086e-05	15.5048	-0.0474788	19.4503	55.3356	236.701	23.0492	27.311	17.2017	8.25851	7.75618	2.0169	433.203	422.019	177.622
0.70561	0	1.03492	0.968599	0	0.0438218	3.33141e-05	12.316	-0.0554591	17.3808	47.4023	169.63	11.9998	13.5062	18.8534	13.3995	13.1646	2.87365	317.856	334.9	131.424
0.821266	0	1.08977	0.972286	0	0.0678932	7.72474e-05	11.339	-0.0525051	19.8739	50.0943	175.82	34.693	38.4917	20.623	17.5028	17.1734	2.88524	262.43	273.083	123.968
0.644111	0	1.02209	0.975155	0	0.0379793	3.38885e-05	11.3206	-0.063233	14.7994	41.5189	132.618	31.1437	28.9745	35.4526	20.4358	19.6847	3.74157	264.993	267.889	93.5619
0.605874	0	1.01889	0.975945	0	0.0351149	3.43652e-05	10.981	-0.0669415	13.8029	39.2865	119.252	17.8451	18.1444	7.59372	87.6221	88.8239	25.6173	176.894	188.285	75.9931
0.438554	0	1.0148	0.974855	0	0.0306353	5.778e-05	15.5553	-0.0504815	17.3085	52.2278	211.248	11.8933	16.4524	25.6656	106.89	103.627	11.6794	193.551	201	67.9157
0.776723	0	1.06026	0.971609	0	0.0647222	0.000100048	10.1926	-0.0623016	16.1828	42.2051	129.459	12.7664	15.474	14.3818	24.7944	24.0649	5.56709	364.315	375.679	149.78
0.609965	0	1.01818	0.977925	0	0.0308369	2.56592e-05	13.6785	-0.0532515	17.2615	49.3677	188.51	51.8129	48.8916	30.1274	23.1981	21.6659	4.13148	222.137	232.716	92.3898
0.643013	1	1.07159	0.964486	0.000751894	0.072841	0.000298884	14.6447	-0.0480007	19.122	55.7376	217.961	8.4512	9.38566	6.26227	255.22	260.461	58.6211	148.947	156.091	50.4583
0.641149	1	1.03758	0.977427	0.000235773	0.0557023	0.000126381	13.3403	-0.0533277	17.3834	49.4312	182.548	37.8563	46.3487	26.8908	30.5186	31.3095	12.0783	202.136	215.792	78.4411
0.681189	0	1.03577	0.972746	0	0.0464967	6.74856e-05	13.4703	-0.0514111	18.3993	51.1127	196.317	9.12781	9.12931	3.8115	58.0191	55.8233	7.27069	274.782	287.963	115.052
0.7094	0	1.04228	0.965333	0	0.0541357	8.98658e-05	11.7076	-0.0581861	16.6111	45.2066	152.243	14.5958	13.5359	19.7428	30.0006	28.8812	5.70073	269.102	279.876	116.896
0.628117	0	1.02728	0.980907	0	0.0425491	4.93642e-05	13.0857	-0.0554403	16.8171	47.4371	171.494	18.3939	16.4307	7.29898	73.043	76.5036	18.5856	185.581	196.978	68.545
0.432065	0	1.01522	0.975728	0	0.0341494	6.62714e-05	13.9186	-0.0562932	15.4335	46.844	169.854	11.6518	12.0398	8.36442	19.2546	18.7015	3.18514	317.572	315.98	115.278
0.57556	0	1.02648	0.970588	0	0.047045	0.000111121	12.0416	-0.0621168	14.7251	42.4055	136.842	12.0319	14.1212	7.10562	43.0274	41.5212	5.4389	199.236	215.227	88.9579
0.62955	0	1.04911	0.976834	0	0.0518526	0.000127759	14.5238	-0.0495638	18.6931	53.7063	211.934	8.3473	11.9269	22.3881	18.7779	17.9368	3.24997	339.733	355.298	129.813
0.593959	0	1.01741	0.984479	0	0.0339939	4.45238e-05	13.8035	-0.0536856	17.158	48.913	185.095	71.6482	74.8986	33.4873	33.6367	31.8784	5.57353	309.971	319.856	130.668
0.393086	0	1.00723	0.98568	0	0.0153268	1.57233e-05	14.2246	-0.0561696	15.4699	46.8452	172.422	7.63455	7.95642	6.09894	15.9754	15.8208	3.06116	343.109	344.39	122.259
0.795854	1	1.07385	0.971861	0.000103447	0.0631798	9.84556e-05	12.0546	-0.0512686	19.9089	51.3273	187.884	15.3743	21.3185	32.1368	32.4936	31.363	4.40115	213.613	232.292	90.6329
0.814229	0	1.1198	0.961131	0	0.090055	0.00033548	9.26049	-0.0640447	15.9514	41.309	114.394	11.4831	12.8456	19.0654	23.1583	23.7132	6.1643	248.439	242.559	99.6782
0.60119	0	1.0176	0.97733	0	0.0333007	2.93446e-05	12.8567	-0.0574196	16.0889	45.7577	162.021	9.32379	15.018	22.9862	12.684	12.5902	3.04397	270.936	293.59	127.164
0.596393	0	1.01535	0.980687	0	0.0294741	2.11615e-05	13.9889	-0.0531178	17.4275	49.4736	190.124	19.5314	20.5908	11.7268	17.4084	17.1247	3.09778	250.161	273.271	114.949
0.651229	0	1.02521	0.976827	0	0.0367722	3.89993e-05	14.89	-0.0481396	19.621	54.5769	227.866	20.2673	22.9708	11.8656	26.7185	26.0474	3.46325	245.073	245.077	84.4627
0.591507	0	1.01481	0.984305	0	0.0270111	1.7084e-05	13.7333	-0.05388	17.0326	48.7643	184.914	52.3975	58.4556	37.0584	24.3263	23.6014	4.30547	282.228	276.458	104.781
0.656898	0	1.02824	0.976134	0	0.0422803	4.76754e-05	12.8504	-0.0553154	17.0435	47.5234	171.866	7.0191	11.0318	18.2069	26.099	25.0954	3.92868	224.8	229.176	86.3806
0.61256	0	1.01894	0.986784	0	0.0303789	2.01599e-05	13.7375	-0.05321	17.3799	49.4107	188.679	37.0675	38.2433	17.9524	9.9431	9.375	2.25301	333.899	350.819	143.176
0.588894	0	1.01775	0.984733	0	0.033648	4.42934e-05	12.9218	-0.0574029	15.9882	45.7754	162.085	14.2312	10.4238	22.0104	15.3589	14.8088	2.33128	238.566	242.755	104.305
0.642836	1	1.02945	0.976563	0.000146543	0.0453385	5.94286e-05	14.3277	-0.0500547	18.7045	52.4887	208.889	35.8201	41.374	27.1586	18.2176	17.408	2.95211	286.83	294.4	107.405
0.673876	0	1.03543	0.983539	0	0.0483099	5.25737e-05	13.7663	-0.050919	18.6323	51.6074	200.584	13.65	13.8828	17.2342	26.0886	25.3682	4.52646	204.169	215.326	83.4625
0.421955	0	1.00838	0.977956	0	0.022095	2.30659e-05	15.3578	-0.0513013	16.9397	51.2473	206.018	12.908	13.4734	8.13713	21.5992	20.5	3.37645	217.966	225.785	87.4645
0.558805	0	1.01027	0.979817	0	0.0230083	1.84117e-05	15.3625	-0.0490171	18.5247	53.5852	224.752	17.1287	32.4438	62.6952	14.0222	13.6199	2.26144	298.717	309.391	106.477
0.771975	0	1.05675	0.970027	0	0.0567799	6.61946e-05	10.987	-0.0582087	17.2846	45.1983	149.566	12.5761	11.2978	12.8618	22.579	22.3933	4.12104	313.29	310.677	122.134
0.555449	0	1.0147	0.986159	0	0.0291284	2.79991e-05	15.9054	-0.0472962	19.1274	55.5514	239.784	58.3569	61.0018	28.0507	25.5537	24.6088	4.13391	223.881	231.414	88.647
0.774523	1	1.06131	0.977823	8.63226e-05	0.0593655	7.88645e-05	12.8147	-0.0493869	20.2589	53.2068	205.306	11.3698	15.8515	32.6278	12.5007	12.5814	3.02265	328.842	322.767	107.823
0.633634	0	1.03064	0.97449	0	0.048241	8.00577e-05	12.5933	-0.0573631	16.2781	45.879	159.385	9.03545	9.68586	5.18333	44.6083	44.2173	9.47008	196.117	206.801	79.859
0.666062	0	1.02359	0.980392	0	0.0378786	3.79372e-05	11.814	-0.0600131	15.8386	43.8205	147.372	7.39513	6.56	11.7841	12.274	13.0029	3.52193	292.265	301.774	113.087
0.525388	0	1.01642	0.974227	0	0.0340226	4.64323e-05	13.1203	-0.0581475	15.42	45.2799	158.677	3.8681	4.28042	2.36367	14.7692	14.5529	2.77897	310.679	338.444	141.488
0.685686	0	1.03568	0.967262	0	0.0458561	6.22627e-05	11.2403	-0.0621108	15.4422	42.4397	135.514	5.00242	5.87077	5.75652	15.3894	14.6954	3.55332	334.616	338.825	127.561
0.60764	0	1.02034	0.976684	0	0.0345282	4.4297e-05	12.6412	-0.0581066	15.9167	45.3263	158.09	8.33738	8.91247	5.00535	44.235	43.4085	6.18747	172.551	183.931	78.2699
0.562806	0	1.03254	0.971857	0	0.0476674	0.000111176	15.1749	-0.0490488	18.3585	53.8832	218.255	5.56274	5.50386	2.77718	144.095	162.867	58.0828	138.923	153.662	56.1624
0.452653	0	1.01251	0.973978	0	0.0275609	3.41483e-05	15.7934	-0.049445	17.7118	53.2339	220.595	6.80546	7.48664	3.88085	10.57	10.0897	1.83694	309.9	319.107	120.6
0.457873	0	1.00956	0.982327	0	0.0191251	1.53972e-05	17.7781	-0.0437846	19.9974	60.112	282.796	21.5642	25.985	25.4736	19.29	18.7196	2.69428	288.879	290.777	105.166
0.564623	0	1.01939	0.980263	0	0.0388777	5.50084e-05	14.0383	-0.0531787	17.0089	49.4325	188.201	7.51568	8.35794	4.88815	11.8655	11.2394	2.32716	377.538	378.6	153.022
0.737649	0	1.04864	0.983914	0	0.0559817	8.0074e-05	11.5303	-0.0571308	17.0772	45.9685	156.29	16.5027	16.0218	11.4794	8.94933	8.48229	1.90314	285.73	293.095	113.928
0.75619	0	1.05311	0.965116	0	0.0551892	6.28706e-05	12.0539	-0.0542936	18.4212	48.4531	172.512	11.3251	10.1614	11.5942	9.34214	8.90843	1.80614	316.207	329.506	146.101
0.677369	0	1.02621	0.977716	0	0.0326499	2.45921e-05	16.5869	-0.0423049	22.5475	62.1206	294.987	49.3992	54.5855	24.5798	15.8135	14.8291	3.43546	304.001	286.4	100.292
0.4194	0	1.0077	0.976359	0	0.0213496	2.03535e-05	14.1375	-0.0561532	15.5733	46.7965	172.017	50.0181	56.3414	37.7105	31.6417	31.5061	6.00025	243.029	249.755	100.911
0.508534	0	1.01378	0.982143	0	0.0319327	4.4534e-05	14.2225	-0.0539277	16.5178	48.7299	184.691	13.8848	16.7932	11.3421	6.71976	6.25227	1.88085	322.939	334.2	146.453
0.301725	0	1.0091	0.979798	0	0.0249817	4.59914e-05	15.7016	-0.0515442	16.4692	51.0725	204.01	10.1433	11.5216	8.61493	8.68992	8.64948	2.26928	296.725	302.381	102.246
0.682192	1	1.07655	0.955193	0.00706021	0.0854432	0.000207031	13.7516	-0.0498507	18.8077	52.8285	194.965	7.87728	7.74414	6.79135	9.24332	9.01066	1.81691	205.203	227.049	100.025
0.731218	1	1.04981	0.979401	0.000413487	0.0542125	5.86963e-05	13.8598	-0.0478016	20.3179	54.9967	222.609	13.2636	9.82027	15.2618	22.1097	21.0153	3.11524	291.855	312.013	127.282
0.523416	0	1.01843	0.98062	0	0.0360046	5.47142e-05	15.179	-0.0503742	17.8141	52.2073	210.479	26.1846	23.4763	20.0185	10.3607	10.3834	2.22658	316.574	336.273	135.728
0.603703	0	1.01511	0.976793	0	0.0303678	3.07221e-05	14.0326	-0.0522844	17.6021	50.2511	196.085	8.17465	9.4622	4.93619	15.9946	15.1447	2.69009	291.29	310.78	123.988
0.665363	0	1.0251	0.981481	0	0.0375306	3.35688e-05	12.9969	-0.0544934	17.4099	48.2127	177.963	6.06323	7.70519	10.2501	9.3514	9.16981	1.761	245.701	258.943	119.909
0.659122	0	1.02372	0.978313	0	0.0361558	2.92097e-05	12.7627	-0.0556407	16.9709	47.1998	170.908	11.1438	12.3621	13.1776	12.08	11.3768	2.67376	283.28	291.286	114.81
